0.40495011,-0.34804431,0.86093241,0.53688902,0.05891547,-0.97706085,0.71502447,0.59931791,-0.54641807,0.07352329,0.34597668,-0.22371900,-0.48765510,-0.35611057,0.09264227,0.20638600,-0.46170697,0.29513535,0.21502495,0.46285194,0.83099139,0.32288098,0.61110008,0.03931410,-0.29716000,0.10158055,-0.39770678,0.75426823,0.32421076,-0.22563614,0.60451978,0.03471687
0.48435768,-0.22382933,0.53095156,0.47213379,0.08738245,-0.65365428,0.49897617,0.83695924,-0.41848752,0.12108900,0.32546240,-0.24208446,-0.55004531,-0.05065461,0.07494225,0.27040043,-0.44340664,0.17214110,-0.11952336,0.25494707,0.92256504,0.09033442,0.39897618,-0.09533279,-0.34758109,-0.03839603,-0.34852946,0.57025939,0.15492982,-0.06753143,0.66938430,-0.09647381
0.21353503,-0.18319409,0.51320708,0.40070960,-0.09479614,-0.58281171,0.51406312,0.35732552,-0.31215605,-0.07452106,0.28029582,-0.25550807,-0.26568758,0.00874593,-0.11681264,0.18860190,-0.30110869,0.29899099,0.16202128,0.25164914,0.51472956,0.34295672,0.49558422,-0.24977297,-0.08377893,0.06280274,-0.25841972,0.50253278,0.16110784,-0.16416344,0.25877628,0.13606520
0.47773179,-0.27158868,0.37551424,0.45798934,0.07927470,-0.40411326,0.32115251,0.53968626,-0.30447382,-0.03636793,0.14855930,-0.15428934,-0.36764407,-0.00656002,-0.03395254,0.11984856,-0.26486772,0.11109622,-0.15484034,0.26241234,0.70677632,0.26087153,0.40988001,-0.22292581,-0.25185680,0.01878860,-0.23030564,0.48144495,0.04024979,-0.03029261,0.54382795,-0.01961239
0.58081383,-0.21064754,0.49292940,0.53838354,0.05766686,-0.69312769,0.39227444,0.81718087,-0.42785764,0.04612545,0.28170905,-0.17604916,-0.40295750,0.04036877,-0.08382125,0.16611822,-0.42093050,0.19866748,-0.28672966,0.34344137,0.99426460,0.07547405,0.53063750,-0.35295179,-0.42036480,-0.07433673,-0.36635935,0.52140087,-0.03960752,-0.05009098,0.65771073,-0.13308094
0.07390421,-0.14531061,0.46610647,0.27197930,0.07223835,-0.60404766,0.48243874,0.34026504,-0.31822392,0.08972975,0.17552365,-0.08733913,-0.21819493,-0.20243122,0.07532176,0.05468993,-0.29872280,0.16502686,0.15503463,0.15981795,0.38428268,0.07342712,0.25128126,0.17942593,-0.17862521,0.09380864,-0.20677102,0.26775748,0.23077667,-0.15017140,0.36853400,0.04421536
0.04795070,-0.17859630,0.48540619,0.34538138,-0.05246973,-0.68884796,0.51585859,0.17420572,-0.38260505,-0.03297803,0.21083833,-0.12054753,-0.15441778,-0.29328609,0.05078730,-0.05732933,-0.22882915,0.22593221,0.23004386,0.24916069,0.28816578,0.21473682,0.33700538,0.09938723,-0.12867834,0.19192398,-0.18675743,0.47050959,0.28575680,-0.12732014,0.25101262,0.22605006
-0.53713387,0.11419205,0.57351977,-0.13625993,-0.05304039,-0.94308466,0.75315738,0.30168787,-0.30042571,0.37238237,0.36177444,0.23364456,0.06307066,-0.40847471,-0.00254575,-0.14456797,-0.41604409,0.27666777,0.31503016,-0.11137724,0.07482955,-0.11866195,0.24894148,0.66808367,0.02099712,0.38257098,-0.25939798,-0.18043672,0.48259851,-0.31784695,0.14745237,0.35835984
0.14880142,-0.29133660,0.61431223,0.64698654,-0.18365373,-0.68986601,0.57387930,0.12333783,-0.37102026,-0.13426080,0.15420195,-0.14095385,-0.05168217,-0.24173725,-0.17781882,-0.09688411,-0.17371875,0.35733062,0.25761333,0.34507585,0.37041530,0.40815318,0.55789489,-0.24571843,-0.15001287,0.21253043,-0.29463375,0.61669385,0.20577341,-0.09149762,0.20892334,0.35417473
0.02163159,-0.22530800,0.60700178,0.38830960,-0.11130406,-0.72217113,0.58857584,0.26369378,-0.33865333,-0.02835768,0.20801166,-0.08387376,-0.11239936,-0.26422277,-0.08091227,-0.02830693,-0.24428955,0.33021361,0.27680981,0.23577279,0.35788319,0.35351005,0.51546800,-0.00785097,-0.06791267,0.27736834,-0.25582781,0.47960219,0.27407929,-0.19088747,0.23073637,0.32126486
-0.14343025,-0.01624960,0.51869297,0.03795980,0.01295582,-0.79063213,0.56748992,0.30786741,-0.27498481,0.23468858,0.25302309,0.01602781,-0.12769520,-0.30381563,0.06268273,0.04596211,-0.37893021,0.24483974,0.27070948,0.05361923,0.25111753,0.01968263,0.30615222,0.41054130,-0.08275011,0.20954630,-0.21937928,0.08395138,0.33547378,-0.26431188,0.22993509,0.14341411
0.07174759,-0.19622681,0.69808811,0.37588993,-0.07001665,-0.81354964,0.65893340,0.34215161,-0.39906403,0.08131398,0.27356061,-0.13698339,-0.19254316,-0.19534749,-0.04115731,0.06884234,-0.33586183,0.34352493,0.32970455,0.22940935,0.44128513,0.27379897,0.47655576,0.00406196,-0.12524779,0.20207888,-0.31304055,0.40180948,0.26548925,-0.23819716,0.25191978,0.20802191
-0.03467806,-0.18358608,0.58148921,0.48224291,-0.05219897,-0.98520517,0.76625794,0.17002042,-0.47379717,0.05292252,0.20048073,-0.23308441,-0.20138885,-0.23108922,-0.03352586,-0.07748566,-0.34277296,0.36109197,0.35198805,0.25670081,0.35655457,0.18316902,0.24711820,0.15428653,-0.13475882,0.28394458,-0.13559508,0.46676391,0.35205427,-0.17974733,0.32837507,0.35477480
0.16095577,-0.24056001,0.67623967,0.42259070,-0.08614764,-0.73140502,0.60797632,0.26447225,-0.33600157,-0.01266818,0.21531057,-0.13863032,-0.18520214,-0.22519003,-0.05651565,0.07325056,-0.25625756,0.34146333,0.27422217,0.29508376,0.42889830,0.33357990,0.53558791,-0.03806067,-0.12770011,0.18435024,-0.32816318,0.45045960,0.26417708,-0.23026770,0.17062166,0.20754044
0.08914306,-0.16483724,0.50861174,0.09162024,0.05204886,-0.59485137,0.49547705,0.42481190,-0.26100168,0.13864847,0.25113180,-0.04558967,-0.24394546,-0.30729926,0.09496350,0.05125403,-0.27808920,0.10079353,0.15147488,0.16054304,0.39454842,0.18792503,0.38560477,0.24417499,-0.11174671,0.16167870,-0.24626608,0.29060939,0.31757852,-0.21273977,0.35560736,0.11747089
-0.02827452,-0.05589948,0.77514440,-0.10039854,0.24094918,-0.99066812,0.70755041,0.82950467,-0.38965496,0.40869004,0.40361285,0.05126698,-0.42536336,-0.43676409,0.34438556,0.24395345,-0.63391578,0.18785185,0.20788705,0.11668821,0.59717333,-0.10796194,0.29363465,0.77439654,-0.22992857,0.15538840,-0.31594202,0.14608519,0.46199808,-0.34840393,0.61365610,-0.08354452
0.04045427,-0.23127426,0.74121189,0.28194508,-0.04524604,-0.76659024,0.63069791,0.34949428,-0.30931795,-0.01469910,0.29007146,-0.01900316,-0.19611435,-0.36159182,-0.05524528,0.01274859,-0.37321216,0.27133864,0.28120041,0.19999979,0.43116313,0.33530647,0.51470470,0.08264053,-0.13065384,0.33195636,-0.34584972,0.42450479,0.34264997,-0.22154760,0.30670804,0.21639538
0.03599249,-0.20671877,0.96587855,0.47796696,0.16006453,-1.49717677,0.98934364,0.80391032,-0.72855604,0.34286445,0.44053787,0.00816001,-0.36881444,-0.60784692,0.14165351,-0.19755957,-0.67799497,0.24658096,0.21083643,0.27179697,0.82211477,-0.07176733,0.45811158,0.55862015,-0.38584000,0.33582863,-0.38858932,0.47683549,0.58015811,-0.29441673,0.82697272,0.38299194
0.38251403,-0.38624653,0.68479878,0.60381603,0.03306114,-0.69232732,0.55462462,0.56068242,-0.38302487,-0.10771740,0.24782096,-0.22639757,-0.38720083,-0.14697312,-0.05569411,0.09569176,-0.32090315,0.27792850,0.13917555,0.41770190,0.74975908,0.44115734,0.58537400,-0.23148435,-0.20236565,0.17646708,-0.27844465,0.71137816,0.24487722,-0.19339558,0.54186296,0.18029201
0.01996983,-0.10017209,0.36041299,0.30333978,-0.02883820,-0.54338300,0.39006606,0.09852000,-0.25124612,0.01617113,0.13258216,-0.10469941,-0.10230190,-0.12555942,-0.03884483,-0.06815312,-0.21059652,0.20311892,0.21915808,0.12189513,0.21594100,0.10763110,0.20446059,0.01693218,-0.10209643,0.10388006,-0.13032210,0.29093826,0.18425970,-0.08981945,0.20099875,0.16130815
-0.15060760,-0.08769108,0.75827163,-0.12792660,0.14936204,-0.82381034,0.73707479,0.66956151,-0.32146698,0.38780656,0.46437913,0.03491136,-0.42038640,-0.41535592,0.23108007,0.18255503,-0.58337182,0.17991582,0.34863380,-0.08490463,0.43772766,-0.00449091,0.32569700,0.64100271,-0.12129713,0.21456987,-0.36267409,0.06376906,0.47807819,-0.33857450,0.40621889,0.03137657
0.20978133,-0.26933751,0.40669161,0.10657007,0.11643269,-0.59077185,0.48189545,0.78823704,-0.21437743,0.19765134,0.32653162,0.04050746,-0.26364303,-0.15215115,-0.03968769,0.14051902,-0.26869833,0.15418965,-0.14724480,0.34419680,0.63882464,0.33509785,0.44191933,0.08831107,-0.05046964,0.06815717,-0.24946226,0.29863143,0.25771055,-0.21452218,0.49786803,0.06173278
-0.00883434,-0.06609789,0.35539362,0.04482213,-0.06935854,-0.39438722,0.34443402,0.18051977,-0.13341951,0.05057197,0.14651421,-0.06082956,-0.10636827,-0.11444061,-0.05200055,0.06847505,-0.19223253,0.16009486,0.19488835,0.04671869,0.17566688,0.17682496,0.28724229,0.05288708,-0.00924527,0.13271771,-0.16055100,0.11982270,0.15864480,-0.19325030,0.04744390,0.13475493
0.31686020,-0.36076295,0.76668221,0.74519080,-0.09394101,-0.99355590,0.75061411,0.27084175,-0.59056109,-0.09656817,0.21623774,-0.27380371,-0.27096176,-0.31547946,0.01114659,-0.04182498,-0.30244276,0.32849094,0.29675296,0.53282785,0.58115453,0.34852079,0.51576608,-0.09398317,-0.27561107,0.20197213,-0.24070309,0.82002968,0.34946603,-0.15945075,0.46541575,0.26983809
0.03525819,-0.26121211,0.75526494,0.48634890,-0.16729115,-0.90885413,0.73610103,0.23697220,-0.40060169,0.01390719,0.26687533,-0.19260244,-0.13632202,-0.27265376,-0.09835169,0.02361030,-0.29264569,0.41053644,0.45398414,0.26163405,0.34752610,0.42000306,0.56146622,-0.04137528,-0.07458086,0.26605105,-0.33688471,0.50205827,0.28048635,-0.26836258,0.19250774,0.33567470
0.06246461,-0.12901118,0.48499575,0.03531419,0.08222306,-0.54210186,0.51912278,0.55192214,-0.18709445,0.16913033,0.29378960,-0.09575327,-0.30030480,-0.18222353,0.06843069,0.18429221,-0.34838849,0.15779096,0.11517385,0.11394498,0.40205482,0.21401389,0.40290198,0.21460338,-0.05339509,0.10688113,-0.28653020,0.24707654,0.35012105,-0.27449319,0.26149771,0.08967976
-0.12905130,-0.04960880,0.81672376,0.21829958,-0.07859798,-1.04595506,0.81099904,0.36633614,-0.43984592,0.20426895,0.38517416,0.02098106,-0.13558620,-0.34163973,-0.01813510,0.01675993,-0.54031664,0.39916593,0.37634856,0.03176664,0.39680219,0.06308059,0.49923939,0.35574225,-0.11627930,0.32050395,-0.40215978,0.17672895,0.37202147,-0.31918195,0.25472206,0.23480305
0.26228642,-0.35726938,0.78612632,0.50819844,-0.10549267,-0.88236219,0.74068165,0.43333665,-0.45814681,0.00797805,0.27104825,-0.15900034,-0.29041991,-0.35481685,0.00031265,0.04102010,-0.31898460,0.31452718,0.23922937,0.43218490,0.61245316,0.47492716,0.61597991,-0.02250036,-0.17045531,0.24411386,-0.34861606,0.72925681,0.32602340,-0.25699472,0.39492443,0.26492646
0.14530408,-0.29031646,0.60706782,0.58820969,-0.16125943,-0.71662271,0.55081326,0.03487076,-0.41496933,-0.14085846,0.07648796,-0.11650510,-0.07516018,-0.39619523,-0.05589237,-0.17592035,-0.13282557,0.25624728,0.23754850,0.39445916,0.27401707,0.38744569,0.43621480,-0.06132144,-0.15557958,0.27428222,-0.21656784,0.71224231,0.28774199,-0.06197259,0.24421977,0.40739325
-0.20701079,0.11160743,0.36440349,0.07988330,-0.05266109,-0.77263361,0.50713974,0.18430576,-0.33437780,0.23111242,0.13635476,0.04466331,0.07708771,-0.19759230,0.00400203,-0.05800679,-0.40764639,0.26754665,0.15497805,-0.01260378,0.10874884,-0.22378086,0.11035966,0.45780241,-0.14578490,0.15025415,-0.15941942,-0.08060506,0.19460876,-0.10257151,0.18480761,0.11331873
0.09319875,-0.07034624,0.56531060,0.02068639,-0.03535376,-0.56556803,0.45592806,0.56948459,-0.21489920,0.06902790,0.34103787,0.08943167,-0.20841578,-0.16198319,-0.06077937,0.09944957,-0.39443499,0.18086784,0.01652365,0.04251691,0.43201894,0.14408255,0.54322124,0.10633636,-0.14381354,0.11351049,-0.44702321,0.10708416,0.19456783,-0.18971248,0.18044683,0.08153500
0.08068584,-0.02905386,0.30201676,-0.03821070,0.05432643,-0.25481132,0.28282732,0.44914567,-0.09715898,0.20809782,0.23254123,-0.08711904,-0.31713179,-0.11327270,0.17630309,0.20171972,-0.30315414,0.01293602,0.13649808,-0.08261921,0.28590837,-0.04193068,0.14555438,0.27719340,-0.08486938,-0.01551981,-0.21170069,0.06343501,0.18845266,-0.08986520,0.20592950,-0.12085739
0.19342367,-0.28503311,0.20182735,0.62062263,-0.05906121,-0.46266556,0.41008958,0.38220158,-0.35965198,-0.14406960,0.22670780,-0.19869550,-0.18506028,0.18854293,-0.24749456,0.00643811,-0.24184790,0.30116668,-0.18900491,0.30660111,0.58839101,0.17554080,0.28414634,-0.35659775,-0.19924220,-0.04177874,-0.18032381,0.53766119,0.07351129,0.09875754,0.31494644,0.17733966
0.14821678,-0.18339866,0.26623550,0.22963089,0.01538810,-0.36507174,0.27424648,0.29286274,-0.18525022,-0.02136146,0.11181883,-0.05637550,-0.18428424,-0.11202211,0.01464860,0.02384158,-0.17909707,0.10547859,-0.00493363,0.25096118,0.34964097,0.21788472,0.22364263,-0.02868993,-0.11456661,0.11098935,-0.09236583,0.38191634,0.16918090,-0.08305392,0.34929350,0.12785023
0.15327181,-0.35178724,0.70705116,0.14644530,0.14009564,-0.62747312,0.56624019,0.62540698,-0.27772871,0.15114497,0.37421119,0.08049495,-0.46859974,-0.45603058,0.16738059,0.01247625,-0.35808736,0.04428381,0.15877959,0.18779401,0.52027184,0.30624917,0.47758690,0.33731776,-0.18115962,0.25951129,-0.42581984,0.46806011,0.43093330,-0.26003164,0.57869172,0.20431808
0.15156443,-0.12986599,0.37972096,0.03090170,0.06819063,-0.33966941,0.33676228,0.51774710,-0.13776140,0.11439697,0.23707931,-0.09514581,-0.30266941,-0.14654703,0.09497631,0.16528557,-0.29004690,0.06290633,0.04812676,0.05593144,0.41035953,0.11505342,0.31318957,0.12121463,-0.09167212,0.05515374,-0.27920273,0.22200967,0.17548579,-0.13300741,0.26372886,-0.03848381
0.21160224,-0.17281902,0.50632530,0.27573445,0.00104250,-0.56967038,0.44162890,0.66741651,-0.27524868,0.12178885,0.35509038,0.06927121,-0.31036177,-0.06209837,-0.09670786,0.02309683,-0.44118112,0.17486393,-0.12594926,0.10983967,0.60853434,0.10771695,0.44443569,0.02827194,-0.23936705,0.05857473,-0.42339954,0.25069097,0.12929314,-0.13083477,0.45830125,0.12224050
-0.00551683,0.00043809,0.04756237,0.03831565,-0.06450357,-0.07378116,0.03367736,-0.03146745,-0.02289218,-0.00959518,0.00401240,-0.02415310,0.03664422,-0.01310930,-0.04640898,0.00265885,-0.00317565,0.05341281,0.06421591,0.01479747,0.00121096,0.02048563,0.04070570,-0.05498656,0.01557444,-0.00487203,-0.04284965,0.04639104,0.01006231,0.00734500,-0.07532136,0.00600010
0.15048455,-0.20679761,0.64187288,0.10813175,0.07329635,-0.65600914,0.56478071,0.43418270,-0.33992773,0.25827020,0.26973927,-0.12083369,-0.47815883,-0.32498726,0.29323035,0.21247824,-0.28134885,0.16835262,0.34425870,0.17166145,0.31913391,0.27327633,0.30463567,0.41536999,-0.08953564,0.01522474,-0.24875562,0.26011914,0.32716435,-0.37661445,0.35617778,-0.04155406
0.35688868,-0.28082457,0.77810270,0.42979684,0.05481755,-0.96236181,0.67167538,0.63362789,-0.51605630,0.13229877,0.31745651,-0.17479223,-0.44123027,-0.34742758,0.10553689,0.09935755,-0.42482850,0.24906693,0.16972430,0.30275196,0.69007909,0.21459307,0.52953088,0.15328296,-0.34885716,0.11230539,-0.33017203,0.57410848,0.28718695,-0.21565922,0.60578036,0.06363993
0.09103744,-0.10181860,0.21920341,0.16483577,-0.02628803,-0.25443867,0.21808331,0.18836798,-0.11263859,0.00597454,0.10501577,-0.07559282,-0.09139075,-0.03379562,-0.03781839,0.03605160,-0.12879522,0.12188581,0.01889062,0.12669981,0.25757268,0.10875145,0.20306480,-0.05693762,-0.07300014,0.06911459,-0.11752636,0.20076740,0.11581270,-0.06489593,0.13856801,0.10619603
0.20773354,-0.28212681,0.66129124,0.11302527,0.19034217,-0.69924361,0.47141498,1.01551366,-0.25358617,0.22822633,0.43767878,0.14648299,-0.43313518,-0.24872625,-0.02752222,0.04614056,-0.45197916,0.11220089,-0.21560292,0.20702344,0.82464659,0.16073413,0.46763971,0.21063182,-0.26323095,0.20988682,-0.44088277,0.29938519,0.34142911,-0.20693433,0.72822094,0.12211911
0.08020465,-0.10006224,0.35843429,0.30619714,-0.09580001,-0.49319401,0.37012672,0.26662871,-0.22771668,-0.00921857,0.13099959,-0.02590247,-0.04156442,-0.05235972,-0.10240164,-0.01390704,-0.22019039,0.22460374,0.02115086,0.13235769,0.34415191,0.12099190,0.36961254,-0.07177731,-0.14112432,0.13834457,-0.22947970,0.21515390,0.08404504,-0.07973493,0.20067692,0.10480659
0.22210270,-0.18435828,0.72411686,0.28133586,0.02136855,-0.72299099,0.54418129,0.72660327,-0.30072045,0.13667172,0.40539160,0.02646524,-0.31683594,-0.20766969,-0.06701467,0.09437212,-0.45638195,0.23368055,0.00872212,0.18807080,0.66102469,0.21076411,0.64680564,0.01593495,-0.21840073,0.17785461,-0.49424374,0.27449954,0.20691864,-0.26025000,0.45736369,0.16150783
-0.02327385,0.02804566,0.16096258,-0.04553672,-0.03017645,-0.13883233,0.19331375,0.23042899,-0.06462646,0.13838258,0.16487052,-0.08169860,-0.13437080,-0.01180041,0.07035329,0.17702113,-0.20757739,0.03506840,0.15636000,-0.20726818,0.08674375,-0.08937598,0.08601127,0.10019525,-0.04529464,-0.07760703,-0.17116080,-0.07603878,0.02243428,-0.03239552,-0.05013726,-0.12084552
0.22114819,-0.23096840,0.62767255,0.44926775,-0.22021468,-0.71082109,0.58050811,0.35037374,-0.31256264,-0.04323195,0.24922550,-0.09821407,-0.11731943,-0.14155167,-0.22475399,0.07238717,-0.28185531,0.35634211,0.17326216,0.25097641,0.45904666,0.37934476,0.67593223,-0.26704755,-0.12885085,0.13358261,-0.43119138,0.47279277,0.11564039,-0.17719217,0.15439308,0.22041087
0.06688813,-0.01598823,0.29774001,-0.07113835,0.03745062,-0.21499676,0.24025151,0.46007940,-0.08561627,0.17966330,0.21095033,-0.04531169,-0.31161821,-0.05932849,0.14966157,0.26131785,-0.31408283,0.06052659,0.06973992,-0.14217298,0.28544477,-0.08290713,0.19071566,0.21192141,-0.09292217,-0.02741826,-0.24308419,-0.01685280,0.11723538,-0.10634091,0.16196507,-0.15671591
0.15152483,-0.11674035,0.44831961,0.32993683,-0.06198294,-0.52951807,0.42628118,0.34350505,-0.22503105,0.00706940,0.27946073,-0.13744888,-0.14621769,-0.04198465,-0.10127298,0.11546487,-0.33077574,0.24019288,0.12337846,0.10087328,0.45010191,0.09677792,0.40965754,-0.13259120,-0.17086993,0.08026540,-0.27128062,0.28518483,0.15074095,-0.12258479,0.22507174,0.10184681
