# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE
7,0,1,0.08753316,0.02387268,20.02631579,0.00343643,0.0017301,0.0015361,0.83573487,0.03602305,0.10779645,0.37628385,1,1,0.75
7,0,1,0.0474934,0.06860158,39.55555556,0.00342466,0.00176991,0.00161031,0.84485407,0.02457757,0.17578838,0.53207509,1,-1,0
8,0,5,0.0817757,0.0817757,20.94871795,0.00288184,0.00150376,0.00141044,0.84335664,0.04055944,0.14540698,0.51492894,0.99991452,-1,0
8,1,5,0.06485356,0.05439331,23.25,0.00289855,0.00152672,0.00137552,0.82109479,0.06542056,0.11437729,0.47178724,1,1,0.75
5,0,5,0.09810127,0,16.92105263,0.00357143,0.00185874,0.00170358,0.87458194,0.02006689,0.18978432,0.42523384,0.99999829,-1,0.25
8,0,6,0.09142857,0.02857143,17.74285714,0.00374532,0.0020202,0.00184843,0.83180987,0.03473492,0.08544474,0.36975891,0.99999931,-1,0.25
7,1,5,0.07816092,0.11034483,21.76315789,0.00289855,0.00152905,0.00141243,0.84335664,0.03356643,0.19391993,0.5771014,1,-1,0.25
9,1,6,0.12560386,0.03623188,13.1754386,0.00309598,0.00169779,0.0015625,0.66718266,0.02631579,0.21610428,0.40826144,1,1,0.75
4,0,5,0.05017921,0.04301075,34.8125,0.00456621,0.00240964,0.00208768,0.84325397,0.03174603,0.14529164,0.57147186,0.99999948,0,0.5
9,0,1,0.0940367,0.08486239,17.79545455,0.00284091,0.00162338,0.0015015,0.78962963,0.0562963,0.13451623,0.5486074,0.99999858,0,0.5
8,1,1,0.06724512,0.11279826,24.11428571,0.00269542,0.00152439,0.00140449,0.77432432,0.04324324,0.07004541,0.47005876,1,-1,0.25
11,0,1,0.07598039,0.09803922,28.48,0.00320513,0.0018622,0.00166945,0.82495948,0.02106969,0.07610088,0.4917678,1,-1,0.25
7,3,5,0.06419753,0.04444444,27.76666667,0.00315457,0.00157978,0.00138313,0.87549669,0.03576159,0.03100554,0.41799954,1,-1,0.25
7,0,1,0.06323185,0.04683841,30.75,0.00291545,0.00142045,0.0012987,0.86246787,0.03727506,0.221152,0.54298701,0.99999998,-1,0.25
4,0,1,0.08333333,0.05434783,21.34782609,0.00473934,0.0026738,0.00238663,0.82949309,0.04147465,0.11081818,0.43320058,1,-1,0.25
11,0,7,0.05349794,0.09465021,23.86111111,0.0027248,0.00144718,0.00134953,0.84491979,0.02272727,0.17788427,0.51007535,1,0,0.5
8,0,1,0.06138107,0.06138107,26,0.00302115,0.00163666,0.00150376,0.8856305,0.01612903,0.14127638,0.49503915,1,0,0.5
5,0,7,0.08724832,0.04026846,20.26666667,0.0027933,0.00136612,0.00124533,0.86658654,0.02644231,0.16100778,0.45218489,1,-1,0.25
6,0,9,0.08641975,0.03703704,19.07692308,0.00299401,0.00165563,0.00152672,0.8100304,0.02583587,0.13833929,0.4717004,1,1,0.75
6,0,5,0.05769231,0.10897436,32.18518519,0.00297619,0.0014771,0.00133333,0.85058978,0.04587156,0.16950081,0.51795184,0.99999984,1,0.75
8,0,8,0.07762557,0.04109589,24.91428571,0.00298507,0.00151286,0.00136054,0.78249337,0.04907162,-0.13173545,0.58868783,1,-1,0
7,0,4,0.08465608,0.04232804,20.72222222,0.00307692,0.00168067,0.00151515,0.80437956,0.02773723,0.01547656,0.45121386,1,-1,0.25
4,0,1,0.10306407,0.03064067,19.44736842,0.00373134,0.00180832,0.00157978,0.86530015,0.03806735,0.10151361,0.53796032,1,-1,0
6,1,1,0.11195929,0.07379135,16.29411765,0.00301205,0.00154083,0.00140252,0.79972752,0.01907357,0.04263879,0.4333751,0.99999989,-1,0.25
10,0,7,0.08241758,0.04029304,19.65306122,0.00243309,0.00128041,0.00117925,0.75087311,0.04307334,0.07917302,0.39338298,1,0,0.5
7,0,5,0.05846774,0.0766129,28.86666667,0.00290698,0.0015083,0.00134771,0.86292428,0.04046997,0.2015142,0.43636657,1,0,0.5
8,0,1,0.08447489,0.05251142,22.21621622,0.00311526,0.00159744,0.00143062,0.83817427,0.0373444,0.19431935,0.45212055,1,0,0.5
8,1,7,0.06131078,0.11205074,24.58333333,0.00265957,0.00142857,0.001321,0.8130719,0.04052288,0.10414863,0.39431005,1,0,0.5
7,0,4,0.106,0.034,16.21311475,0.0027248,0.00132275,0.00119617,0.79811098,0.04014168,0.12100633,0.46477644,1,-1,0.25
8,0,4,0.09029345,0.06094808,18.95121951,0.00299401,0.00160256,0.00147275,0.80571429,0.04571429,0.15010984,0.45230921,1,-1,0.25
10,1,5,0.07575758,0.0530303,22.17142857,0.00308642,0.00159744,0.00147493,0.83381089,0.03438395,-0.02636364,0.52909091,0.99963614,-1,0
4,0,1,0.10803324,0.06094183,18,0.00373134,0.00181818,0.00163132,0.86511628,0.01705426,0.14219182,0.35308634,1,-1,0.25
6,1,1,0.0694864,0.03323263,26.72,0.00367647,0.00191205,0.00168919,0.82978723,0.06219313,0.20761696,0.51290936,1,-1,0.25
9,0,1,0.08277405,0.05369128,20.07142857,0.00276243,0.00151515,0.00138122,0.8317757,0.03471295,0.10591977,0.42519569,1,-1,0.25
7,0,5,0.08988764,0.06292135,19,0.00269542,0.00153846,0.00141844,0.82137834,0.04360056,0.04124593,0.42047416,1,-1,0
4,1,5,0.07627119,0.12711864,22.38709677,0.00324675,0.00181488,0.00167224,0.85901639,0.04262295,0.15460745,0.48556094,1,1,0.75
7,0,3,0.06733167,0.07730673,21.64705882,0.00327869,0.00175439,0.00160772,0.83692308,0.04615385,0.0169127,0.49283333,1,-1,0.25
6,1,1,0.09090909,0.02941176,21.05128205,0.00346021,0.00154799,0.00136799,0.87763158,0.03815789,0.03217287,0.58916378,0.99999216,1,0.75
6,0,5,0.08849558,0.04719764,20.09375,0.00396825,0.00199601,0.00181488,0.86212914,0.02792321,0.1442246,0.38488592,1,1,0.75
3,0,1,0.06299213,0.11023622,31.45833333,0.00390625,0.00181159,0.0015674,0.90922401,0.0102489,0.19830171,0.55852277,1,-1,0.25
7,0,6,0.10465116,0.03023256,16.86956522,0.00338983,0.00164204,0.00148368,0.80631277,0.03012912,0.06815829,0.56890646,0.99999976,-1,0
7,0,5,0.06232295,0.04532578,25.03225806,0.00411523,0.00188679,0.0015748,0.88873039,0.0128388,0.15365419,0.40775772,1,-1,0.25
7,0,9,0.0835443,0.01518987,21.35135135,0.00307692,0.0015528,0.00142248,0.84626039,0.04570637,0.09959903,0.49776416,1,-1,0.25
5,0,5,0.0661157,0.0661157,28.92592593,0.00319489,0.00160514,0.00144092,0.86676017,0.04347826,0.2204413,0.6334814,1,1,0.75
11,1,2,0.0864486,0.05841121,22.81081081,0.00273973,0.0015015,0.00138122,0.78561737,0.03934871,0.1047619,0.49122024,0.99999984,1,1
5,0,8,0.08115183,0.05497382,24.4375,0.00420168,0.00184843,0.00153846,0.87953556,0.0275762,0.10463502,0.39262763,1,0,0.5
6,0,1,0.0802139,0.04010695,20.16216216,0.00302115,0.00161812,0.00149925,0.85524372,0.02215657,0.18565236,0.51660613,0.99999929,-1,0.25
7,0,6,0.07157895,0.05263158,23.05555556,0.0026455,0.00149925,0.00138889,0.80133333,0.04533333,0.13218209,0.39815747,1,1,0.75
10,0,3,0.08301158,0.05598456,24.2,0.00265957,0.00137741,0.00121507,0.79860303,0.07799767,0.02662503,0.47063866,1,1,0.75
5,1,1,0.07380952,0.06666667,24.97222222,0.00293255,0.0014556,0.00128866,0.81863354,0.03726708,0.10547264,0.45353589,1,-1,0.25
6,0,5,0.10263158,0.07894737,17.1627907,0.00293255,0.00161031,0.0015456,0.84639017,0.03225806,0.13560631,0.49143292,0.9999727,-1,0.25
8,1,1,0.06422018,0.08715596,28.48148148,0.00284091,0.00166945,0.0015748,0.79004666,0.06065319,0.11612397,0.40298168,1,-1,0
7,0,2,0.06321839,0.08333333,29.11538462,0.0035461,0.00178253,0.00156495,0.87667162,0.03268945,0.20538194,0.42413194,1,1,0.75
8,0,3,0.08510638,0.00212766,21.30952381,0.00265957,0.00134953,0.00123762,0.79856973,0.05125149,0.12947604,0.56768185,1,-1,0.25
8,0,6,0.08633094,0.0263789,21.46153846,0.00301205,0.0016,0.00145349,0.80253879,0.02538787,0.10694787,0.54598727,0.99999997,-1,0.25
9,1,6,0.10160428,0.01336898,16.85106383,0.00306748,0.0016129,0.00143885,0.84852735,0.03786816,0.12505144,0.51749706,0.99999999,0,0.5
7,0,5,0.08646617,0.05639098,20.08510638,0.0025,0.00133156,0.00121359,0.79171598,0.06508876,0.14519945,0.50903116,1,1,1
6,0,10,0.06549118,0.0604534,24,0.00323625,0.00181488,0.00165017,0.81591264,0.03120125,0.07195932,0.55148105,1,-1,0.25
11,0,6,0.06617647,0.04779412,24.5,0.00232558,0.00131752,0.00121359,0.78884935,0.05219454,0.05642997,0.46209006,1,1,0.75
13,2,1,0.04883227,0.05095541,27.8125,0.00282486,0.0015528,0.00138313,0.79477124,0.02875817,0.23284719,0.43558862,1,-1,0
7,0,1,0.11082474,0.03092784,17.25581395,0.00325733,0.00172712,0.0015625,0.83641975,0.04938272,0.03784507,0.47284679,1,1,0.75
8,0,14,0.05743243,0.0731982,26.08064516,0.00144928,0.00079051,0.00072569,0.77849928,0.05411255,0.10883125,0.42517282,1,-1,0.25
9,0,9,0.11780105,0.07329843,17.93333333,0.00327869,0.00167785,0.00147059,0.86459803,0.04090268,0.15556669,0.53462733,0.99999976,-1,0.25
5,0,10,0.08685446,0.05868545,19.95238095,0.00310559,0.00155763,0.00136986,0.83333333,0.03306878,0.30041521,0.44937354,1,-1,0.25
6,0,8,0.06451613,0.06699752,28.18518519,0.00309598,0.00167504,0.00152207,0.83880597,0.04029851,0.09692446,0.39289683,1,1,0.75
5,0,6,0.06490385,0.07932692,27.17241379,0.00299401,0.00162075,0.00146413,0.8008658,0.02453102,0.10029575,0.43645214,1,-1,0.25
5,0,7,0.11320755,0.03354298,18.05555556,0.00285714,0.0013587,0.00120048,0.85813953,0.0255814,0.14156466,0.53886038,1,-1,0.25
10,0,1,0.08817635,0.07815631,17.9,0.00253807,0.00144928,0.00138122,0.79665738,0.04735376,0.06971563,0.56170946,1,1,0.75
7,0,1,0.07773109,0.08403361,24.10810811,0.00262467,0.00140647,0.00130208,0.79693487,0.04597701,0.14492307,0.46808597,1,1,0.75
6,0,1,0.07263923,0.0653753,29,0.003367,0.00166389,0.00146199,0.82990398,0.03017833,0.12626199,0.51687764,1,0,0.5
5,0,1,0.08148148,0.03703704,21.05882353,0.00299401,0.00165563,0.00157729,0.85202492,0.02647975,0.18926326,0.46255159,0.99999937,0,0.5
5,0,5,0.08533333,0.03466667,22.38235294,0.00344828,0.00180505,0.00155763,0.84757835,0.04843305,0.10445493,0.49790356,1,-1,0.25
4,0,7,0.08395062,0.05432099,21.23684211,0.00302115,0.00153374,0.00138504,0.85714286,0.02312925,0.1115861,0.45378187,1,-1,0.25
4,0,1,0.0952381,0.07246377,20.36363636,0.00276243,0.00143472,0.00131752,0.81958763,0.03608247,0.10420455,0.3268961,1,0,0.5
4,0,3,0.07389163,0.08374384,26.7,0.00284091,0.00158228,0.00143266,0.80758427,0.04073034,0.07382252,0.56187812,1,-1,0
6,0,1,0.09213483,0.06516854,20.47619048,0.0027933,0.0015015,0.00135685,0.85921053,0.05131579,0.03878597,0.4762161,1,0,0.5
9,1,7,0.05037783,0.04785894,26.31034483,0.00314465,0.00166389,0.00149925,0.81725146,0.03508772,0.03360209,0.57434468,1,-1,0.25
5,0,8,0.09898477,0.04060914,18.97560976,0.00324675,0.00168067,0.00148588,0.83741007,0.0676259,0.21340986,0.48679847,1,-1,0.25
3,0,1,0.11090909,0.08727273,17,0.00239808,0.00127877,0.00116959,0.81527936,0.01824401,0.08716931,0.45362346,1,-1,0.25
9,0,4,0.08108108,0.06142506,22.82352941,0.00307692,0.00161812,0.00147275,0.85860058,0.04081633,0.13719137,0.38899882,1,-1,0.25
6,1,1,0.07453416,0.08074534,24.96,0.00383142,0.00201613,0.00186567,0.85090909,0.02545455,0.14088162,0.48747558,0.99806919,1,0.75
8,1,5,0.1,0.04102564,22.30952381,0.00352113,0.00148588,0.00125313,0.88915094,0.00943396,0.21925069,0.48407438,1,1,0.75
6,0,1,0.06221198,0.05529954,28.21428571,0.00299401,0.00150376,0.00140056,0.84466019,0.05825243,0.11123402,0.43114618,0.99999999,-1,0.25
5,1,1,0.06779661,0.09830508,27.6,0.00411523,0.00234192,0.00212314,0.8340249,0.0373444,0.03632173,0.44668498,0.99989106,-1,0
4,0,1,0.07862408,0.04176904,25.09375,0.0030581,0.00158228,0.00140845,0.87039563,0.04092769,0.15780205,0.50863997,1,1,0.75
7,1,1,0.07302231,0.06288032,25.45945946,0.00254453,0.00136986,0.00124844,0.84513806,0.04801921,0.14161542,0.43068627,1,1,0.75
8,0,1,0.065,0.0375,29.40740741,0.00303951,0.00157729,0.00141243,0.81424581,0.04189944,0.11828195,0.45983945,1,-1,0.25
11,1,1,0.09360731,0.0456621,19.41860465,0.00301205,0.00165563,0.00153139,0.77945619,0.03625378,0.04783951,0.43462302,1,-1,0
8,1,1,0.08588957,0.05521472,20.18181818,0.00341297,0.00181488,0.00170068,0.84448161,0.03177258,0.05647024,0.5532619,0.99969463,-1,0
11,0,1,0.06641366,0.07779886,25.45945946,0.00225225,0.00130378,0.00121212,0.77966102,0.04842615,0.12606171,0.49412172,1,1,0.75
5,0,1,0.08312343,0.0604534,24.54545455,0.0033557,0.00160256,0.00142857,0.86980609,0.0401662,0.02657701,0.48612512,1,0,0.5
5,0,1,0.08549223,0.03626943,23.60606061,0.00343643,0.00164474,0.00144928,0.89280677,0.02820874,0.15354037,0.49900289,0.99999999,-1,0.25
10,0,1,0.07386364,0.05113636,22.72413793,0.0030581,0.00183486,0.0017331,0.74655172,0.04137931,0.08147186,0.48056277,1,-1,0.25
6,0,1,0.08780488,0.1097561,21.44736842,0.00316456,0.00161812,0.00143678,0.85034965,0.03216783,0.17088132,0.47499592,1,0,0.5
6,0,1,0.09473684,0.05789474,19.28947368,0.00321543,0.00178571,0.00162866,0.78120185,0.06933744,-0.06527327,0.56458333,0.99999923,1,1
5,1,1,0.06,0.06285714,27.59259259,0.00318471,0.00166389,0.00151286,0.8768546,0.04005935,0.15475004,0.53432876,1,0,0.5
5,1,5,0.05847953,0.10526316,28.31818182,0.00338983,0.00200401,0.00185874,0.83001808,0.04701627,0.132,0.4260873,0.99974561,1,0.75
5,0,5,0.08602151,0.09408602,20.4,0.00342466,0.00179533,0.00162602,0.87284144,0.03767661,0.26952906,0.57569444,0.9999748,-1,0.25
5,0,1,0.06352941,0.03764706,28.89285714,0.0028169,0.00151745,0.00136612,0.82707775,0.04155496,0.04599756,0.35481172,1,1,0.75
9,1,2,0.06070288,0.09904153,28.125,0.00229885,0.00116822,0.00104603,0.85482234,0.03959391,0.09470215,0.4877563,1,-1,0.25
8,0,1,0.07816092,0.03908046,20.30769231,0.00295858,0.0015361,0.00143678,0.81126761,0.03661972,0.07717687,0.532661,0.99782189,-1,0
4,0,1,0.08196721,0.01639344,22.87096774,0.00361011,0.00176678,0.0015674,0.87076923,0.02307692,0.06574377,0.45768995,1,-1,0
8,3,5,0.06763285,0.07246377,24.02941176,0.00277008,0.00149925,0.00138122,0.87175989,0.02728513,0.19888581,0.52864654,1,-1,0.25
7,0,5,0.062,0.028,27.64705882,0.00273224,0.00135685,0.00118203,0.87258248,0.03071672,0.1546558,0.45123057,1,1,0.75
7,0,5,0.10722611,0.05594406,15.47368421,0.0031746,0.00152905,0.00133156,0.83291139,0.04177215,0.04774611,0.41383363,0.43526073,1,1
4,0,5,0.08706468,0.06965174,19.43243243,0.00304878,0.00168919,0.0015674,0.8496124,0.0372093,0.00433673,0.5287226,0.99535779,-1,0
7,0,1,0.07281553,0.04368932,21.11111111,0.00276243,0.00155521,0.0014771,0.86873156,0.02654867,0.15976371,0.47302309,1,-1,0.25
7,0,1,0.07920792,0.02970297,22.91176471,0.00320513,0.00167224,0.0014881,0.81284916,0.03212291,0.04045434,0.51475504,1,-1,0.25
6,0,5,0.11458333,0.03472222,15.60526316,0.00421941,0.0021978,0.002,0.82666667,0.02095238,0.05730708,0.41916591,1,1,1
9,2,1,0.09448819,0.06824147,17.90697674,0.0031348,0.00165563,0.00149925,0.86262925,0.01329394,0.21097826,0.50583161,1,-1,0.25
7,1,1,0.07692308,0.07013575,25.34285714,0.0028169,0.00142248,0.00126743,0.87515605,0.02996255,0.14623133,0.46285189,1,1,0.75
6,1,1,0.08959538,0.03179191,20.37837838,0.00347222,0.00172414,0.00152905,0.89098837,0.0247093,0.16746356,0.54411322,1,1,0.75
4,0,1,0.11375661,0.07142857,18.11627907,0.00355872,0.0016835,0.00148588,0.87301587,0.04329004,0.12467306,0.47484391,1,1,0.75
6,0,3,0.06927711,0.06024096,24.88,0.00326797,0.0019084,0.00181818,0.83096085,0.04270463,0.08009961,0.39438933,0.99999999,-1,0.25
8,2,1,0.1032967,0.08131868,16.46153846,0.00271739,0.00145773,0.00137363,0.81917808,0.02465753,0.09033333,0.51564286,1,1,0.75
7,0,7,0.07125307,0.04668305,25.83333333,0.00298507,0.00160514,0.00148148,0.8619186,0.04215116,0.07986443,0.49950839,1,-1,0.25
6,0,2,0.04960836,0.09921671,26.35714286,0.00324675,0.0017094,0.00156495,0.82981928,0.02259036,0.13613337,0.50112462,1,-1,0.25
7,0,1,0.08638743,0.05235602,23.83783784,0.00341297,0.00163666,0.00135685,0.87407407,0.0345679,0.18518265,0.4343254,1,0,0.5
9,0,12,0.05940594,0.11138614,26.25,0.00275482,0.00166945,0.00161551,0.83521809,0.04038772,0.15355691,0.46570364,0.99999992,0,0.5
6,1,7,0.09577465,0.05915493,20.91666667,0.00369004,0.0018315,0.00157233,0.83751846,0.03840473,0.15006678,0.51204292,1,-1,0.25
5,0,7,0.06862745,0.06127451,27.76666667,0.00334448,0.00162602,0.0013986,0.85695364,0.01986755,0.07508013,0.50673077,1,1,0.75
3,0,5,0.09234828,0.04221636,19.45714286,0.00316456,0.00175131,0.00165289,0.82594417,0.04269294,0.08992542,0.46240015,0.99999681,-1,0.25
4,0,7,0.07692308,0.06666667,20.73684211,0.0052356,0.003125,0.00293255,0.84943182,0.04545455,0.14047359,0.54745714,1,1,0.75
3,0,1,0.10282776,0.03598972,18.025,0.00338983,0.00171233,0.00155039,0.87234043,0.03799392,0.13096559,0.42185088,1,-1,0.25
5,0,1,0.07924528,0.03962264,23.11627907,0.0026738,0.00133156,0.00114679,0.75550661,0.0561674,0.12219377,0.49227592,1,-1,0.25
4,0,1,0.08683473,0.04201681,21.03030303,0.00332226,0.00180505,0.00162075,0.82091918,0.03169572,0.19419424,0.53731231,1,1,0.75
4,0,1,0.08916084,0.04545455,19.01960784,0.00204499,0.00119617,0.00114286,0.7642369,0.07403189,0.0569855,0.50178136,1,-1,0.25
8,0,6,0.08484848,0.05454545,17.75,0.00344828,0.00197628,0.00183486,0.80071813,0.02872531,0.22879167,0.43887634,0.99999778,1,0.75
6,1,1,0.11197917,0.05208333,19.375,0.00311526,0.00165563,0.00149031,0.81151079,0.04460432,0.13742764,0.60860177,0.94467754,1,0.75
4,1,1,0.07692308,0.08361204,30.72727273,0.00395257,0.00188324,0.00166945,0.87112561,0.03262643,0.21207011,0.54202381,0.99999985,-1,0
10,0,1,0.08416834,0.09218437,19.22727273,0.00232019,0.00143266,0.00139276,0.75450763,0.06796117,0.02006587,0.51098079,0.99997822,-1,0
8,0,1,0.08009153,0.06864989,22.40540541,0.00293255,0.00149477,0.00138889,0.8579235,0.02185792,0.15648728,0.45129911,1,0,0.5
7,4,7,0.09251101,0.10792952,18.0625,0.00261097,0.00146199,0.00138889,0.7961165,0.04299584,0.04040664,0.52025911,1,-1,0.25
8,0,1,0.06735751,0.06476684,25.2,0.00284091,0.00160514,0.00149925,0.78698225,0.03550296,0.02787031,0.46334726,1,-1,0
8,2,1,0.08055556,0.05833333,21.39393939,0.00331126,0.00177936,0.00160772,0.85488959,0.03943218,0.11657066,0.52706733,1,1,0.75
7,0,1,0.07435897,0.08717949,20.38888889,0.00323625,0.0018018,0.00160514,0.7751938,0.04806202,0.18098947,0.58116282,1,1,0.75
6,0,1,0.07859079,0.04336043,21.02941176,0.00297619,0.00166667,0.0015361,0.81957187,0.0382263,0.13354119,0.48176493,1,1,0.75
8,0,1,0.05032823,0.04595186,34.08333333,0.00280112,0.00154799,0.00139082,0.82201087,0.03532609,0.12967246,0.4151814,1,-1,0.25
4,3,6,0.09375,0.05397727,22.55882353,0.00332226,0.00161812,0.00146843,0.88023088,0.04329004,0.10651118,0.48860544,1,-1,0.25
7,0,3,0.08188586,0.05955335,21.94444444,0.003003,0.0015748,0.00143678,0.79358438,0.0348675,0.10476089,0.42044429,1,-1,0.25
5,0,1,0.07673861,0.08393285,23.36363636,0.00282486,0.00157233,0.0014771,0.82608696,0.03478261,0.09372393,0.53024859,1,-1,0.25
5,0,1,0.06842105,0.02894737,28.96153846,0.00315457,0.00164745,0.00148368,0.83982684,0.02741703,0.12843639,0.57269367,1,1,0.75
11,1,9,0.0662069,0.05517241,24.28846154,0.00207039,0.00102354,0.00092336,0.84315503,0.06618314,0.17133523,0.46520552,1,-1,0.25
9,0,1,0.09375,0.01201923,17.5952381,0.00274725,0.0016,0.0015361,0.78810976,0.05792683,-0.00220999,0.49026194,0.99997006,-1,0
9,1,1,0.06605923,0.06605923,20.92105263,0.00337838,0.00168067,0.00150376,0.84782609,0.02898551,0.16046054,0.40720339,0.99999999,-1,0.25
7,0,6,0.08108108,0.09009009,17.76744186,0.00283286,0.00162338,0.0015361,0.84370258,0.03034901,0.12091895,0.38885383,1,-1,0.25
5,0,1,0.04316547,0.10791367,43.58823529,0.00315457,0.00167224,0.0015528,0.86910198,0.05022831,0.11586767,0.39580327,1,-1,0.25
9,0,6,0.06218905,0.04726368,25.68965517,0.00337838,0.00169779,0.0015528,0.87555556,0.0237037,0.17236534,0.51654957,1,-1,0.25
10,1,7,0.05116279,0.04883721,23.64705882,0.00277778,0.0015625,0.00143885,0.80681818,0.04971591,0.15918734,0.53372326,1,1,0.75
6,0,1,0.07435897,0.03589744,24.96774194,0.003125,0.00162602,0.00147059,0.83333333,0.04661017,0.16806675,0.55958588,1,0,0.5
7,0,1,0.07852194,0.08545035,24.96774194,0.00266667,0.00156986,0.0014771,0.78832117,0.02335766,0.08879722,0.42487473,1,1,0.75
4,1,5,0.05820106,0.04232804,28.84615385,0.00315457,0.00163399,0.00147929,0.84428571,0.02571429,0.12114448,0.54155651,0.99999962,-1,0.25
5,0,1,0.08055556,0.01111111,21.75757576,0.003367,0.00168067,0.00154321,0.88297872,0.02735562,0.2176176,0.48298088,1,1,0.75
3,0,1,0.07035176,0.03768844,28.57142857,0.00355872,0.00166113,0.00144718,0.90190736,0.01907357,0.13054097,0.52766106,1,-1,0.25
5,0,1,0.09620253,0.06329114,19.43589744,0.00321543,0.00169779,0.00152439,0.87573964,0.02366864,0.16307808,0.50377412,1,-1,0.25
6,0,1,0.08941176,0.03058824,20.13157895,0.00328947,0.00170358,0.00154799,0.8065967,0.05547226,0.12186456,0.48030656,1,-1,0.25
7,0,1,0.07786885,0.06557377,19.38095238,0.00260417,0.00152439,0.00141243,0.78571429,0.03781513,0.08037915,0.45566755,1,1,0.75
6,0,6,0.10582011,0.04232804,18.6,0.0030303,0.00160772,0.00149477,0.82589286,0.04761905,0.11098019,0.57504521,0.99968685,1,0.75
5,0,1,0.0935412,0.0155902,18.54347826,0.00285714,0.00143062,0.00129534,0.85297845,0.04562738,0.22251938,0.4868731,1,-1,0.25
7,2,1,0.07932692,0.07692308,22,0.00280899,0.00150602,0.0013986,0.7859116,0.06077348,-0.05265638,0.46812685,0.99999998,-1,0.25
8,0,8,0.10933333,0.032,15.71111111,0.00326797,0.00178571,0.00163666,0.84168013,0.03069467,0.14435668,0.51985935,1,1,0.75
5,0,5,0.07373272,0.13364055,23.75,0.00625,0.00378788,0.00342466,0.77399381,0.10216718,0.0054878,0.37015099,0.99964366,-1,0
3,0,7,0.07017544,0.0877193,23.25,0.00487805,0.00295858,0.00271003,0.8425,0.065,0.14265075,0.47778084,0.99999996,1,0.75
3,0,6,0.06909091,0.10909091,25.65,0.00483092,0.0028169,0.00257069,0.84753363,0.03587444,0.05043422,0.53353659,0.99716806,1,0.75
6,1,7,0.06176471,0.11764706,24.36363636,0.00526316,0.00293255,0.00257732,0.85454545,0.04090909,0.08807907,0.3294069,0.68134583,1,0.75
4,0,6,0.06666667,0.13333333,23,0.0042735,0.00265957,0.002457,0.80045351,0.07482993,0.1407013,0.53855556,0.99943955,1,0.75
3,0,7,0.06557377,0.07213115,28.75,0.00502513,0.00258398,0.00221239,0.85127202,0.03131115,0.11000233,0.45662932,1,-1,0.25
4,0,4,0.06701031,0.1185567,26.61538462,0.00645161,0.00374532,0.0034965,0.82885906,0.03355705,0.20242504,0.48968254,0.99999922,1,0.75
3,0,5,0.07471264,0.06896552,23.71428571,0.00641026,0.00380228,0.00350877,0.81228669,0.05460751,-0.07558923,0.4308642,0.99999903,-1,0.25
4,0,7,0.06493506,0.08225108,26.05882353,0.0052356,0.00307692,0.00271739,0.83969466,0.07633588,0.18590368,0.44862013,0.76797746,-1,0.25
3,0,7,0.06375839,0.10067114,23.38095238,0.00510204,0.00296736,0.0026178,0.87320574,0.03827751,0.16495726,0.43595849,0.99929761,1,0.75
3,0,7,0.06060606,0.09469697,28.77777778,0.00462963,0.00263852,0.00235849,0.83153348,0.07343413,0.10660714,0.56071429,0.99999988,1,0.75
5,0,5,0.06185567,0.08247423,27.76923077,0.00775194,0.00458716,0.004,0.884375,0.03125,0.17831633,0.44418934,1,1,1
4,0,7,0.06024096,0.0813253,26.95238095,0.00480769,0.0025974,0.00230415,0.852,0.062,0.25646044,0.50629209,0.99999999,1,0.75
4,0,8,0.07692308,0.08241758,25.17857143,0.00487805,0.00254453,0.00215517,0.88019169,0.03035144,0.08786613,0.41662624,0.99997501,1,0.75
3,0,8,0.07424594,0.0974478,20.82352941,0.003663,0.00201613,0.00179856,0.83603896,0.03084416,0.12693759,0.40831374,0.99999983,1,0.75
3,0,8,0.06067961,0.07524272,27.48,0.00520833,0.00293255,0.00250627,0.8548124,0.04404568,-0.03466117,0.42605311,1,1,0.75
4,0,7,0.08737864,0.10032362,19.22222222,0.00546448,0.00309598,0.00273224,0.87243736,0.02505695,0.16979167,0.44480906,0.99973794,1,0.75
3,0,7,0.06153846,0.07692308,26.6,0.00595238,0.00307692,0.00260417,0.80085653,0.03640257,0.2004085,0.51429739,1,1,0.75
4,0,7,0.06824926,0.08308605,26.16666667,0.00520833,0.00285714,0.00246305,0.80545455,0.03818182,0.08023256,0.4833887,1,-1,0.25
3,0,8,0.07854985,0.08761329,21.48148148,0.00497512,0.00273973,0.00235294,0.88316832,0.03762376,0.18926499,0.52703095,0.99998305,1,0.75
4,0,8,0.06648936,0.11968085,23.80769231,0.00454545,0.00245098,0.00214592,0.79423077,0.07692308,0.11664286,0.45311905,1,1,0.75
3,0,7,0.06382979,0.10942249,25.95238095,0.0052356,0.00289855,0.00243309,0.75053305,0.04690832,0.18167828,0.51022067,1,1,0.75
2,0,8,0.06318681,0.09340659,27.95652174,0.00458716,0.002457,0.00210526,0.77272727,0.06993007,0.0943109,0.42467949,1,1,0.75
